age,workclass,education_num,marital_status,occupation,race,sex_female,capital_gain,capital_loss,hours_per_week,income_>50k
23, Private,9.0, Never-married, Other-service, White,1,0.0,0.0,25.0,0
29, Private,9.0, separated, Machine-op-inspct, White,0,0.0,0.0,40.0,0
44, Private,10.0, married, Adm-clerical, White,1,0.0,2415.0,6.0,1
19, Private,10.0, Never-married, Adm-clerical, White,1,0.0,0.0,16.0,0
19, Private,9.0, Never-married, Other-service, White,1,0.0,0.0,40.0,0
35, Private,9.0, married, Other-service, White,1,0.0,0.0,40.0,1
27, Private,13.0, Never-married, Craft-repair, White,0,0.0,0.0,50.0,0
46, Self-employed,12.0, separated, Craft-repair, White,0,0.0,0.0,40.0,0
34, gov,13.0, married, Exec-managerial, White,0,7688.0,0.0,45.0,1
34, Private,9.0, Never-married, Other-service, White,1,0.0,0.0,35.0,0
44, Private,10.0, married, Tech-support, White,0,0.0,0.0,40.0,0
45, Private,10.0, separated, Handlers-cleaners, White,1,0.0,0.0,40.0,0
25, Private,13.0, married, Exec-managerial, White,0,0.0,0.0,55.0,1
52, Self-employed,13.0, married, Exec-managerial, White,0,0.0,0.0,50.0,1
20, Private,10.0, Never-married, Handlers-cleaners, White,0,0.0,0.0,40.0,0
28, Private,10.0, Never-married, Other-service, White,1,0.0,0.0,40.0,0
50, gov,13.0, married, Protective-serv, White,0,0.0,0.0,40.0,1
34, Private,11.0, separated, Tech-support, White,1,0.0,0.0,64.0,0
28, Private,4.0, married, Handlers-cleaners, Other,0,0.0,2179.0,40.0,0
41, Private,14.0, married, Exec-managerial, White,0,0.0,1977.0,65.0,1
28, Private,9.0, married, Adm-clerical, White,0,0.0,0.0,40.0,0
46, Self-employed,9.0, married, Craft-repair, White,0,0.0,0.0,25.0,0
32, Private,10.0, married, Exec-managerial, White,0,0.0,0.0,50.0,0
41, gov,10.0, separated, Other-service, Black,1,0.0,0.0,24.0,0
24, Private,9.0, Never-married, Handlers-cleaners, Black,1,0.0,0.0,40.0,0
33, Private,10.0, separated, Exec-managerial, White,1,0.0,0.0,40.0,0
46, Private,16.0, married, Exec-managerial, White,0,15024.0,0.0,60.0,1
31, gov,10.0, married, Machine-op-inspct, White,0,0.0,0.0,40.0,0
35, Private,8.0, separated, Craft-repair, White,0,0.0,0.0,50.0,1
52, Private,2.0, married, Machine-op-inspct, White,0,0.0,0.0,40.0,0
30, Private,7.0, Never-married, Other-service, White,1,0.0,0.0,19.0,0
34, gov,7.0, separated, Machine-op-inspct, Black,0,0.0,0.0,40.0,0
34, gov,9.0, separated, Transport-moving, White,1,0.0,0.0,40.0,0
20, Private,10.0, married, Sales, White,0,0.0,0.0,30.0,0
17, Private,7.0, Never-married, Handlers-cleaners, White,0,2176.0,0.0,18.0,0
32, gov,13.0, married, Exec-managerial, White,1,0.0,0.0,40.0,1
29, Private,9.0, separated, Farming-fishing, White,0,0.0,0.0,40.0,0
33, Private,6.0, Never-married, Craft-repair, White,1,0.0,0.0,35.0,0
25, Private,9.0, married, Transport-moving, White,0,0.0,0.0,60.0,0
36, gov,14.0, Never-married, Prof-specialty, White,0,0.0,1408.0,40.0,0
23, Private,9.0, Never-married, Handlers-cleaners, White,0,0.0,0.0,72.0,0
63, Self-employed,9.0, married, Exec-managerial, White,0,0.0,0.0,40.0,1
47, gov,14.0, married, Prof-specialty, White,0,0.0,0.0,40.0,0
40, Self-employed,13.0, married, Prof-specialty, White,1,2174.0,0.0,40.0,0
30, Private,12.0, married, Other-service, White,1,0.0,0.0,25.0,1
27, Private,10.0, Never-married, Craft-repair, Asian-Pac-Islander,0,0.0,1980.0,40.0,0
33, Private,14.0, married, Prof-specialty, White,0,0.0,0.0,50.0,1
34, gov,9.0, Never-married, Farming-fishing, Black,0,594.0,0.0,60.0,0
34, gov,10.0, Never-married, Protective-serv, White,1,0.0,0.0,40.0,0
23, Private,10.0, married, Adm-clerical, White,0,0.0,0.0,40.0,0
42, gov,10.0, married, Adm-clerical, White,1,0.0,0.0,40.0,0
29, Private,13.0, Never-married, Prof-specialty, White,0,0.0,0.0,40.0,0
45, Private,9.0, separated, Adm-clerical, White,1,0.0,0.0,28.0,0
24, gov,9.0, Never-married, Armed-Forces, White,0,0.0,0.0,40.0,0
44, Private,10.0, married, Prof-specialty, White,0,0.0,0.0,40.0,1
27, Private,5.0, Never-married, Craft-repair, White,0,0.0,0.0,40.0,0
20, Private,10.0, Never-married, Sales, White,0,0.0,0.0,35.0,0
44, Private,9.0, separated, Exec-managerial, Black,1,0.0,0.0,40.0,0
51, Private,9.0, married, Craft-repair, Amer-Indian-Eskimo,0,0.0,0.0,40.0,0
20, Private,9.0, married, Machine-op-inspct, White,0,0.0,0.0,40.0,0
19, Private,9.0, Never-married, Machine-op-inspct, Black,1,0.0,0.0,40.0,0
45, Self-employed,10.0, married, Craft-repair, White,0,0.0,0.0,55.0,1
60, Private,9.0, married, Craft-repair, White,0,0.0,0.0,40.0,1
42, Private,12.0, married, Exec-managerial, Black,0,0.0,0.0,40.0,1
44, Self-employed,9.0, married, Sales, White,1,0.0,0.0,40.0,1
40, Private,11.0, married, Machine-op-inspct, Asian-Pac-Islander,0,0.0,0.0,40.0,1
30, Private,9.0, married, Exec-managerial, White,1,0.0,0.0,40.0,0
38, Private,10.0, married, Transport-moving, Black,0,0.0,0.0,50.0,0
23, Private,9.0, married, Transport-moving, White,0,0.0,0.0,60.0,0
44, Private,12.0, Never-married, Farming-fishing, White,0,0.0,0.0,40.0,0
54, gov,9.0, married, Transport-moving, Black,0,0.0,0.0,40.0,0
32, Private,13.0, married, Prof-specialty, White,0,0.0,0.0,50.0,0
50, Private,2.0, married, Craft-repair, White,0,0.0,0.0,40.0,0
24, Private,13.0, Never-married, Tech-support, White,1,0.0,0.0,20.0,0
37, Private,9.0, married, Adm-clerical, White,1,0.0,0.0,60.0,0
52, Private,9.0, separated, Transport-moving, White,0,0.0,0.0,40.0,0
38, Private,10.0, married, Transport-moving, White,0,0.0,0.0,40.0,0
49, Private,14.0, married, Exec-managerial, White,0,0.0,1977.0,45.0,1
30, Private,13.0, married, Tech-support, White,1,0.0,0.0,16.0,1
60, Private,10.0, Never-married, Prof-specialty, White,0,0.0,0.0,40.0,1
35, Private,9.0, Never-married, Craft-repair, White,0,0.0,0.0,40.0,0
30, Private,9.0, Never-married, Transport-moving, White,0,0.0,0.0,60.0,0
67, Private,11.0, separated, Other-service, White,1,0.0,0.0,24.0,0
46, Private,13.0, Never-married, Craft-repair, White,1,0.0,0.0,40.0,0
17, Private,5.0, Never-married, Other-service, White,0,0.0,0.0,6.0,0
22, Private,10.0, Never-married, Handlers-cleaners, White,0,0.0,0.0,30.0,0
27, Private,6.0, Never-married, Other-service, White,0,0.0,0.0,40.0,0
23, Private,9.0, Never-married, Other-service, White,1,0.0,0.0,35.0,0
33, Private,12.0, married, Craft-repair, White,0,0.0,0.0,45.0,0
43, Self-employed,10.0, married, Craft-repair, White,0,0.0,0.0,20.0,0
28, gov,13.0, Never-married, Prof-specialty, White,0,0.0,0.0,20.0,0
41, Private,9.0, married, Craft-repair, White,1,0.0,0.0,40.0,0
25, Private,10.0, married, Adm-clerical, Black,1,0.0,0.0,20.0,0
59, gov,9.0, married, Transport-moving, White,0,0.0,0.0,45.0,0
45, gov,13.0, separated, Prof-specialty, White,1,0.0,0.0,40.0,0
38, Private,13.0, married, Sales, White,0,15024.0,0.0,60.0,1
40, Private,9.0, Never-married, Other-service, White,1,0.0,0.0,35.0,0
46, gov,9.0, separated, Adm-clerical, White,0,0.0,0.0,40.0,0
35, Private,12.0, Never-married, Exec-managerial, White,1,0.0,0.0,60.0,0
34, Private,9.0, separated, Prof-specialty, White,1,0.0,0.0,25.0,0
33, Private,13.0, Never-married, Craft-repair, White,0,0.0,0.0,20.0,0
41, Private,9.0, separated, Adm-clerical, White,1,0.0,0.0,36.0,0
20, Private,10.0, Never-married, Machine-op-inspct, White,0,0.0,0.0,40.0,0
23, Private,3.0, Never-married, Other-service, White,0,0.0,0.0,40.0,0
26, Private,10.0, Never-married, Prof-specialty, White,1,0.0,0.0,35.0,0
23, gov,9.0, Never-married, Farming-fishing, White,0,0.0,0.0,40.0,0
62, gov,9.0, married, Transport-moving, White,0,0.0,0.0,40.0,0
52, Private,10.0, married, Adm-clerical, White,0,0.0,0.0,40.0,0
58, Private,10.0, separated, Other-service, White,1,0.0,0.0,42.0,0
25, Private,13.0, Never-married, Sales, White,1,0.0,0.0,40.0,0
24, Private,13.0, Never-married, Exec-managerial, Black,0,0.0,0.0,40.0,0
19, Private,10.0, Never-married, Protective-serv, White,0,0.0,0.0,8.0,0
43, Private,10.0, married, Exec-managerial, White,0,0.0,0.0,40.0,0
47, gov,9.0, separated, Adm-clerical, Black,1,0.0,0.0,40.0,0
39, Private,9.0, separated, Other-service, White,1,0.0,0.0,40.0,0
49, Private,11.0, married, Handlers-cleaners, White,0,0.0,1380.0,42.0,0
32, Private,11.0, Never-married, Craft-repair, White,0,0.0,0.0,45.0,0
34, Private,10.0, married, Prof-specialty, White,0,0.0,0.0,50.0,1
28, Private,9.0, separated, Craft-repair, White,0,0.0,0.0,45.0,0
25, Private,10.0, Never-married, Adm-clerical, Amer-Indian-Eskimo,1,0.0,0.0,20.0,0
34, Private,13.0, married, Prof-specialty, White,0,0.0,0.0,50.0,1
38, Self-employed,13.0, married, Exec-managerial, White,0,15024.0,0.0,80.0,1
50, Private,9.0, married, Exec-managerial, White,0,7688.0,0.0,50.0,1
24, gov,10.0, separated, Handlers-cleaners, Black,0,0.0,0.0,50.0,0
37, gov,10.0, married, Tech-support, White,0,0.0,0.0,45.0,1
44, Private,10.0, separated, Machine-op-inspct, White,0,0.0,0.0,58.0,1
28, Private,10.0, married, Sales, White,1,0.0,0.0,40.0,0
42, Private,13.0, married, Exec-managerial, White,0,0.0,0.0,40.0,1
74, Private,10.0, separated, Adm-clerical, White,1,0.0,0.0,9.0,0
38, Self-employed,9.0, married, Craft-repair, White,0,0.0,0.0,50.0,0
44, Self-employed,14.0, married, Prof-specialty, White,0,0.0,0.0,40.0,0
44, Private,7.0, separated, Machine-op-inspct, Other,1,0.0,0.0,46.0,0
26, Private,9.0, Never-married, Machine-op-inspct, White,0,0.0,0.0,40.0,0
36, Private,9.0, married, Other-service, Black,0,0.0,0.0,40.0,0
41, Private,12.0, married, Exec-managerial, White,1,0.0,0.0,50.0,1
67, Private,15.0, married, Prof-specialty, White,0,20051.0,0.0,48.0,1
39, gov,8.0, married, Tech-support, White,0,0.0,0.0,50.0,0
57, Private,2.0, separated, Priv-house-serv, Black,1,0.0,0.0,30.0,0
29, Private,11.0, separated, Craft-repair, White,0,0.0,0.0,40.0,0
31, Self-employed,13.0, Never-married, Farming-fishing, White,1,0.0,0.0,45.0,0
44, Private,10.0, married, Transport-moving, White,0,0.0,0.0,40.0,0
29, Private,16.0, Never-married, Prof-specialty, White,0,0.0,0.0,40.0,0
30, Private,10.0, Never-married, Handlers-cleaners, White,1,0.0,0.0,40.0,0
27, Private,9.0, Never-married, Transport-moving, White,0,0.0,0.0,40.0,0
27, Private,10.0, married, Sales, White,0,0.0,0.0,50.0,0
32, Private,9.0, Never-married, Handlers-cleaners, White,1,0.0,0.0,45.0,0
58, Private,6.0, married, Other-service, White,1,0.0,0.0,8.0,0
35, gov,10.0, married, Protective-serv, White,0,0.0,0.0,40.0,0
21, Private,9.0, Never-married, Handlers-cleaners, White,0,0.0,0.0,36.0,0
28, Private,10.0, Never-married, Craft-repair, White,0,0.0,0.0,40.0,0
46, Self-employed,10.0, separated, Exec-managerial, White,0,0.0,0.0,50.0,0
36, Self-employed,9.0, separated, Other-service, White,1,0.0,0.0,40.0,0
72, Private,7.0, separated, Adm-clerical, White,1,0.0,0.0,40.0,0
35, Private,9.0, married, Machine-op-inspct, Black,1,0.0,0.0,40.0,0
33, gov,11.0, separated, Craft-repair, Black,1,0.0,0.0,40.0,1
69, Private,7.0, Never-married, Machine-op-inspct, White,1,0.0,0.0,40.0,0
35, Private,9.0, married, Machine-op-inspct, White,0,0.0,0.0,40.0,0
31, Private,9.0, separated, Adm-clerical, White,1,0.0,0.0,20.0,0
34, Private,9.0, married, Tech-support, White,1,0.0,0.0,32.0,0
30, Private,7.0, married, Other-service, White,0,0.0,0.0,40.0,0
28, Private,13.0, Never-married, Transport-moving, White,0,0.0,0.0,55.0,0
54, Private,13.0, married, Sales, White,0,0.0,0.0,35.0,1
47, Private,10.0, married, Prof-specialty, White,0,0.0,0.0,50.0,1
24, Private,9.0, Never-married, Handlers-cleaners, Black,1,0.0,0.0,40.0,0
52, Self-employed,13.0, married, Prof-specialty, White,0,0.0,0.0,60.0,1
20, Private,9.0, Never-married, Handlers-cleaners, Amer-Indian-Eskimo,0,0.0,0.0,48.0,0
43, Self-employed,14.0, married, Exec-managerial, White,0,5013.0,0.0,45.0,0
45, Private,4.0, separated, Other-service, White,1,0.0,0.0,40.0,0
29, Self-employed,9.0, separated, Craft-repair, White,0,0.0,0.0,35.0,0
47, Private,14.0, separated, Exec-managerial, White,0,0.0,0.0,42.0,0
24, Private,9.0, Never-married, Craft-repair, White,0,0.0,0.0,40.0,0
51, Private,9.0, married, Prof-specialty, White,0,0.0,0.0,40.0,0
17, Private,7.0, Never-married, Sales, White,0,0.0,0.0,12.0,0
37, Private,11.0, married, Craft-repair, White,0,0.0,1977.0,40.0,1
27, Private,16.0, Never-married, Prof-specialty, White,1,0.0,0.0,70.0,0
29, Private,13.0, married, Exec-managerial, White,0,0.0,0.0,40.0,1
36, Self-employed,12.0, separated, Sales, White,1,0.0,0.0,35.0,0
58, gov,13.0, Never-married, Prof-specialty, White,1,0.0,0.0,40.0,0
26, Self-employed,10.0, married, Craft-repair, White,0,0.0,0.0,45.0,0
57, Private,9.0, married, Sales, White,0,0.0,0.0,40.0,1
59, Private,9.0, married, Craft-repair, White,0,0.0,0.0,40.0,0
27, Private,9.0, married, Machine-op-inspct, White,0,0.0,0.0,40.0,0
31, Self-employed,13.0, Never-married, Tech-support, White,0,0.0,0.0,40.0,0
21, Private,10.0, Never-married, Sales, White,1,0.0,0.0,24.0,0
29, Private,10.0, Never-married, Adm-clerical, White,0,0.0,0.0,60.0,0
18, Private,7.0, Never-married, Other-service, White,0,0.0,0.0,40.0,0
52, Private,6.0, married, Craft-repair, White,0,0.0,1887.0,47.0,1
57, Self-employed,13.0, separated, Prof-specialty, White,0,0.0,0.0,80.0,0
60, Private,4.0, Never-married, Transport-moving, White,0,0.0,0.0,48.0,1
31, Private,13.0, married, Prof-specialty, White,0,7688.0,0.0,40.0,1
23, Private,13.0, Never-married, Adm-clerical, White,1,0.0,0.0,40.0,0
27, Private,9.0, Never-married, Sales, White,0,0.0,0.0,40.0,0
42, Self-employed,15.0, married, Prof-specialty, White,0,0.0,1902.0,50.0,1
25, Private,10.0, Never-married, Tech-support, White,0,2174.0,0.0,40.0,0
49, Private,13.0, Never-married, Prof-specialty, White,1,0.0,0.0,45.0,0
32, Private,13.0, Never-married, Tech-support, White,0,0.0,0.0,40.0,0
19, Private,10.0, Never-married, Adm-clerical, White,0,0.0,0.0,28.0,0
60, Private,4.0, separated, Other-service, White,1,0.0,0.0,40.0,0
42, gov,5.0, married, Other-service, White,0,0.0,0.0,40.0,0
35, Self-employed,12.0, Never-married, Farming-fishing, White,0,0.0,0.0,40.0,0
48, Private,9.0, Never-married, Adm-clerical, Black,1,0.0,0.0,37.0,0
51, Private,14.0, married, Craft-repair, White,0,0.0,0.0,40.0,1
29, Private,9.0, Never-married, Craft-repair, Amer-Indian-Eskimo,0,0.0,0.0,40.0,0
36, gov,9.0, separated, Exec-managerial, Black,0,0.0,0.0,40.0,0
17, Private,6.0, Never-married, Other-service, White,1,0.0,0.0,21.0,0
52, Private,14.0, separated, Prof-specialty, White,1,6849.0,0.0,60.0,0
24, Private,9.0, Never-married, Craft-repair, White,0,0.0,0.0,40.0,0
24, Private,9.0, married, Handlers-cleaners, White,0,0.0,0.0,50.0,0
26, gov,13.0, Never-married, Prof-specialty, White,0,1055.0,0.0,40.0,0
27, Private,13.0, Never-married, Other-service, White,1,0.0,0.0,20.0,0
39, Private,9.0, Never-married, Handlers-cleaners, White,0,0.0,0.0,60.0,0
30, Private,9.0, married, Transport-moving, Black,0,0.0,0.0,45.0,0
50, Self-employed,9.0, married, Exec-managerial, White,0,0.0,0.0,32.0,0
52, Self-employed,13.0, married, Sales, White,0,0.0,0.0,55.0,0
46, Private,15.0, married, Prof-specialty, White,0,15024.0,0.0,45.0,1
23, Private,13.0, Never-married, Sales, White,1,0.0,0.0,20.0,0
45, Private,7.0, separated, Other-service, Black,1,0.0,0.0,20.0,0
65, Private,5.0, separated, Priv-house-serv, Black,1,0.0,0.0,24.0,0
29, Private,11.0, married, Transport-moving, White,0,0.0,0.0,55.0,0
47, Private,5.0, married, Handlers-cleaners, White,0,0.0,0.0,40.0,0
30, Private,9.0, Never-married, Farming-fishing, Black,0,0.0,0.0,60.0,0
34, Private,9.0, married, Sales, White,0,0.0,0.0,45.0,1
38, Self-employed,9.0, married, Sales, White,0,0.0,0.0,64.0,0
33, Private,10.0, married, Exec-managerial, White,0,0.0,0.0,40.0,1
49, Private,13.0, married, Sales, White,0,0.0,0.0,26.0,1
47, Self-employed,10.0, Never-married, Other-service, Black,1,0.0,0.0,40.0,0
49, gov,6.0, separated, Other-service, Black,1,0.0,0.0,40.0,0
43, Private,10.0, married, Craft-repair, White,0,15024.0,0.0,60.0,1
30, Private,13.0, married, Adm-clerical, Black,1,0.0,0.0,40.0,1
58, Self-employed,9.0, married, Craft-repair, White,0,0.0,0.0,60.0,0
19, Private,9.0, Never-married, Other-service, White,1,0.0,0.0,14.0,0
21, Private,13.0, Never-married, Handlers-cleaners, White,0,0.0,0.0,40.0,0
33, Private,13.0, married, Exec-managerial, White,0,15024.0,0.0,60.0,1
47, Self-employed,3.0, married, Transport-moving, White,0,0.0,0.0,50.0,0
52, Self-employed,16.0, married, Prof-specialty, White,0,0.0,0.0,60.0,1
26, Private,9.0, separated, Craft-repair, White,0,0.0,0.0,55.0,0
60, Private,9.0, married, Craft-repair, White,0,0.0,0.0,40.0,0
21, Private,10.0, Never-married, Handlers-cleaners, White,0,0.0,0.0,40.0,0
36, Private,10.0, married, Sales, White,0,5178.0,0.0,50.0,1
31, Private,10.0, married, Craft-repair, White,0,0.0,0.0,45.0,0
50, Self-employed,16.0, separated, Prof-specialty, White,0,0.0,0.0,40.0,1
31, gov,9.0, separated, Adm-clerical, White,1,0.0,0.0,40.0,0
71, Private,9.0, married, Craft-repair, White,0,0.0,0.0,15.0,0
30, gov,13.0, married, Tech-support, White,0,0.0,0.0,40.0,1
20, Private,10.0, Never-married, Other-service, White,0,0.0,0.0,20.0,0
24, Private,9.0, Never-married, Exec-managerial, White,0,4101.0,0.0,50.0,0
35, Private,16.0, married, Prof-specialty, Asian-Pac-Islander,0,0.0,0.0,40.0,1
38, gov,10.0, separated, Exec-managerial, White,1,0.0,0.0,45.0,0
27, Private,9.0, Never-married, Machine-op-inspct, White,1,0.0,0.0,32.0,0
29, gov,10.0, Never-married, Adm-clerical, Asian-Pac-Islander,1,0.0,0.0,40.0,0
34, Private,9.0, married, Craft-repair, White,0,0.0,0.0,45.0,0
44, Private,4.0, married, Craft-repair, White,0,0.0,0.0,35.0,0
43, Private,9.0, married, Machine-op-inspct, White,0,0.0,0.0,40.0,1
44, Self-employed,8.0, married, Handlers-cleaners, Black,0,0.0,0.0,40.0,1
35, Private,14.0, Never-married, Sales, White,0,0.0,0.0,60.0,0
27, Private,10.0, Never-married, Prof-specialty, White,0,0.0,0.0,40.0,0
43, gov,14.0, Never-married, Prof-specialty, White,0,0.0,0.0,38.0,0
20, Private,10.0, Never-married, Sales, White,1,0.0,0.0,25.0,0
42, Private,12.0, separated, Prof-specialty, White,1,8614.0,0.0,40.0,1
27, gov,10.0, married, Transport-moving, White,0,3411.0,0.0,40.0,0
42, Private,9.0, married, Craft-repair, Black,0,0.0,0.0,40.0,1
24, Private,5.0, Never-married, Machine-op-inspct, White,0,0.0,1721.0,40.0,0
48, gov,10.0, separated, Exec-managerial, White,0,0.0,0.0,40.0,0
17, Self-employed,7.0, Never-married, Farming-fishing, White,0,0.0,0.0,10.0,0
33, Private,13.0, married, Exec-managerial, White,0,0.0,0.0,40.0,1
50, Self-employed,9.0, married, Sales, White,0,0.0,0.0,50.0,1
22, Private,9.0, Never-married, Sales, White,1,2597.0,0.0,40.0,0
17, Private,8.0, Never-married, Other-service, White,0,0.0,0.0,16.0,0
32, Private,10.0, married, Adm-clerical, White,0,0.0,0.0,40.0,0
31, Private,9.0, Never-married, Craft-repair, White,0,0.0,0.0,45.0,0
58, Self-employed,9.0, separated, Exec-managerial, White,0,0.0,0.0,50.0,0
29, gov,9.0, Never-married, Protective-serv, White,0,0.0,0.0,48.0,0
37, Private,11.0, married, Craft-repair, White,0,0.0,0.0,40.0,1
34, Self-employed,9.0, married, Craft-repair, White,0,0.0,0.0,40.0,1
23, gov,10.0, separated, Exec-managerial, Black,0,0.0,0.0,40.0,0
18, gov,7.0, Never-married, Adm-clerical, White,1,0.0,0.0,5.0,0
34, Private,9.0, separated, Exec-managerial, White,1,0.0,0.0,40.0,0
45, gov,13.0, married, Prof-specialty, White,1,0.0,0.0,55.0,0
41, Private,14.0, Never-married, Exec-managerial, White,0,0.0,0.0,35.0,0
26, Private,9.0, Never-married, Other-service, White,0,0.0,0.0,30.0,0
54, gov,10.0, married, Farming-fishing, White,0,0.0,0.0,40.0,0
24, Private,10.0, Never-married, Machine-op-inspct, Black,1,0.0,0.0,45.0,0
42, Private,10.0, married, Prof-specialty, White,0,0.0,0.0,50.0,0
20, Private,10.0, Never-married, Prof-specialty, White,0,0.0,0.0,20.0,0
23, gov,13.0, Never-married, Tech-support, White,1,0.0,0.0,20.0,0
35, Private,14.0, Never-married, Prof-specialty, White,0,0.0,0.0,60.0,1
31, Private,14.0, married, Tech-support, White,0,0.0,1902.0,40.0,1
30, Private,13.0, Never-married, Prof-specialty, White,1,0.0,0.0,40.0,0
19, Private,9.0, Never-married, Sales, White,1,0.0,0.0,20.0,0
36, gov,13.0, Never-married, Prof-specialty, White,0,0.0,0.0,50.0,0
31, Private,13.0, separated, Sales, White,1,0.0,1380.0,40.0,0
21, Private,10.0, Never-married, Handlers-cleaners, White,0,0.0,0.0,30.0,0
31, Self-employed,10.0, married, Craft-repair, White,0,0.0,0.0,40.0,0
46, Private,16.0, separated, Prof-specialty, White,1,25236.0,0.0,65.0,1
44, Private,13.0, separated, Exec-managerial, White,1,0.0,0.0,50.0,1
40, Private,8.0, married, Other-service, Black,0,0.0,0.0,40.0,0
45, Private,10.0, Never-married, Sales, Black,0,0.0,0.0,40.0,0
60, Private,9.0, married, Craft-repair, White,0,0.0,0.0,35.0,0
18, Private,7.0, Never-married, Other-service, White,0,0.0,0.0,25.0,0
