age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,previous,term_deposit
58,services,married,secondary,0,1667,1,1,unknown,1-10,Q2,85,1,0,0
32,unemployed,married,secondary,0,10,1,0,unknown,1-10,Q2,501,4,0,0
56,management,married,tertiary,0,830,1,1,unknown,1-10,Q2,1201,1,0,1
60,retired,divorced,secondary,0,545,1,0,unknown,1-10,Q2,1030,1,0,1
37,technician,married,tertiary,0,8730,1,0,unknown,1-10,Q2,149,1,0,0
46,technician,divorced,tertiary,0,477,1,0,unknown,1-10,Q2,114,1,0,0
27,admin.,married,secondary,0,4,1,0,unknown,1-10,Q2,243,1,0,0
43,blue-collar,married,secondary,0,1205,1,0,unknown,1-10,Q2,769,2,0,0
32,technician,single,secondary,0,0,1,1,unknown,1-10,Q2,135,3,0,0
40,admin.,single,secondary,0,263,1,0,unknown,1-10,Q2,231,1,0,0
38,admin.,married,secondary,0,1,0,0,unknown,1-10,Q2,76,1,0,0
34,blue-collar,married,secondary,0,283,0,1,unknown,1-10,Q2,199,1,0,0
47,blue-collar,married,primary,0,206,1,0,unknown,1-10,Q2,152,1,0,0
42,housemaid,married,primary,0,17,1,0,unknown,1-10,Q2,124,1,0,0
48,technician,married,secondary,0,141,1,1,unknown,1-10,Q2,424,1,0,0
29,self-employed,single,tertiary,0,16,1,0,unknown,1-10,Q2,43,1,0,0
50,services,married,secondary,0,206,1,0,unknown,1-10,Q2,154,1,0,0
50,management,married,tertiary,0,0,0,0,unknown,1-10,Q2,326,1,0,0
58,retired,married,tertiary,0,0,0,0,unknown,1-10,Q2,393,1,0,0
46,blue-collar,divorced,primary,0,1927,1,0,unknown,1-10,Q2,241,3,0,0
38,technician,married,secondary,0,284,1,0,unknown,1-10,Q2,483,1,0,0
46,blue-collar,married,secondary,0,1660,1,0,unknown,1-10,Q2,259,1,0,0
32,services,single,secondary,0,406,1,0,unknown,1-10,Q2,227,1,0,0
51,blue-collar,married,primary,0,230,1,0,unknown,1-10,Q2,673,1,0,0
39,admin.,single,secondary,0,-25,1,0,unknown,1-10,Q2,576,1,0,0
48,admin.,married,secondary,0,182,1,0,unknown,1-10,Q2,180,2,0,0
36,entrepreneur,married,tertiary,0,1169,1,0,unknown,1-10,Q2,168,2,0,0
34,admin.,divorced,secondary,0,67,1,0,unknown,1-10,Q2,90,1,0,0
40,technician,married,secondary,0,77,0,0,unknown,1-10,Q2,505,1,0,0
43,unemployed,married,secondary,0,0,1,0,unknown,1-10,Q2,245,1,0,0
52,blue-collar,divorced,primary,0,55,1,1,unknown,1-10,Q2,186,1,0,0
33,technician,married,secondary,1,72,1,0,unknown,1-10,Q2,623,1,0,0
49,management,single,tertiary,0,163,1,0,unknown,1-10,Q2,496,3,0,0
32,management,single,tertiary,0,151,1,0,unknown,1-10,Q2,118,1,0,0
39,admin.,single,secondary,0,113,1,0,unknown,1-10,Q2,342,1,0,0
40,blue-collar,married,secondary,0,0,1,0,unknown,1-10,Q2,225,1,0,0
38,technician,single,tertiary,0,9,1,0,unknown,1-10,Q2,185,3,0,0
43,management,married,secondary,0,375,1,0,unknown,1-10,Q2,196,2,0,0
39,services,married,secondary,0,1142,1,0,unknown,1-10,Q2,276,1,0,0
54,blue-collar,married,primary,0,2102,1,0,unknown,1-10,Q2,76,1,0,0
38,technician,single,tertiary,0,4325,1,0,unknown,1-10,Q2,87,1,0,0
40,blue-collar,married,secondary,0,217,1,0,unknown,1-10,Q2,195,1,0,0
55,admin.,married,secondary,0,131,1,0,unknown,1-10,Q2,744,1,0,0
42,management,married,tertiary,0,1680,1,0,unknown,1-10,Q2,765,1,0,0
39,blue-collar,married,secondary,0,0,1,0,unknown,1-10,Q2,262,1,0,0
40,blue-collar,married,primary,0,46,1,0,unknown,1-10,Q2,119,1,0,0
32,blue-collar,married,secondary,0,320,1,0,unknown,1-10,Q2,198,2,0,0
55,admin.,married,secondary,0,183,1,0,unknown,1-10,Q2,150,1,0,0
45,blue-collar,married,secondary,0,39,0,0,unknown,1-10,Q2,241,1,0,0
35,management,single,tertiary,0,560,1,0,unknown,1-10,Q2,181,1,0,0
58,technician,divorced,secondary,0,469,0,0,unknown,1-10,Q2,196,1,0,0
35,admin.,married,secondary,0,530,1,0,unknown,1-10,Q2,149,1,0,0
49,services,married,primary,0,61,1,0,unknown,1-10,Q2,246,1,0,0
34,technician,single,tertiary,0,242,1,0,unknown,1-10,Q2,112,1,0,0
36,blue-collar,married,secondary,0,139,1,0,unknown,1-10,Q2,309,2,0,0
24,self-employed,single,secondary,0,0,1,0,unknown,1-10,Q2,278,1,0,0
34,technician,married,secondary,0,367,1,0,unknown,1-10,Q2,140,1,0,0
51,admin.,divorced,secondary,0,228,1,0,unknown,1-10,Q2,136,1,0,0
32,services,single,secondary,0,310,1,0,unknown,1-10,Q2,144,1,0,0
50,technician,married,secondary,0,797,1,0,unknown,1-10,Q2,354,1,0,0
40,services,married,secondary,0,71,0,0,unknown,1-10,Q2,79,1,0,0
37,management,married,tertiary,0,231,1,1,unknown,1-10,Q2,451,2,0,0
34,blue-collar,married,secondary,0,270,1,1,unknown,1-10,Q2,159,1,0,0
44,blue-collar,married,secondary,0,274,1,1,unknown,1-10,Q2,409,1,0,0
40,admin.,single,secondary,0,-109,1,1,unknown,1-10,Q2,170,1,0,0
37,technician,married,secondary,0,1,1,0,unknown,1-10,Q2,608,1,0,1
33,blue-collar,single,secondary,1,-60,0,0,unknown,1-10,Q2,243,1,0,0
35,blue-collar,married,secondary,0,89,1,0,unknown,1-10,Q2,145,2,0,0
58,blue-collar,divorced,secondary,0,-11,0,0,unknown,1-10,Q2,112,1,0,0
39,blue-collar,married,primary,0,0,1,0,unknown,1-10,Q2,262,2,0,0
43,blue-collar,married,secondary,0,-509,1,0,unknown,1-10,Q2,124,1,0,0
39,unemployed,married,primary,0,408,1,0,unknown,1-10,Q2,53,1,0,0
36,services,single,primary,0,58,1,0,unknown,1-10,Q2,134,1,0,0
57,retired,single,secondary,0,1640,0,1,unknown,1-10,Q2,204,4,0,0
36,admin.,single,secondary,0,20,1,0,unknown,1-10,Q2,186,1,0,0
50,blue-collar,married,primary,0,71,1,0,unknown,1-10,Q2,678,1,0,0
55,blue-collar,married,secondary,0,52,1,0,unknown,1-10,Q2,182,1,0,0
44,self-employed,married,tertiary,0,292,1,0,unknown,1-10,Q2,162,1,0,0
44,services,divorced,secondary,0,424,1,0,unknown,1-10,Q2,27,1,0,0
39,housemaid,single,primary,0,109,1,0,unknown,1-10,Q2,699,3,0,0
39,blue-collar,married,secondary,0,983,1,0,unknown,1-10,Q2,97,1,0,0
34,admin.,married,secondary,0,869,0,0,unknown,1-10,Q2,1677,1,0,1
40,blue-collar,married,primary,0,668,1,0,unknown,1-10,Q2,283,2,0,0
50,management,married,tertiary,0,964,1,0,unknown,1-10,Q2,323,1,0,0
31,management,single,secondary,0,301,1,0,unknown,1-10,Q2,82,1,0,0
37,admin.,single,secondary,0,140,1,0,unknown,1-10,Q2,310,1,0,0
39,management,single,secondary,0,1877,1,0,unknown,1-10,Q2,185,1,0,0
51,blue-collar,married,primary,0,1127,1,0,unknown,1-10,Q2,47,1,0,0
41,technician,married,secondary,0,871,1,0,unknown,1-10,Q2,145,1,0,0
41,technician,married,secondary,0,767,1,1,unknown,1-10,Q2,204,1,0,0
43,blue-collar,married,secondary,0,0,0,0,unknown,1-10,Q2,187,1,0,0
30,services,single,secondary,0,209,1,0,unknown,1-10,Q2,30,2,0,0
54,management,divorced,primary,0,0,0,0,unknown,1-10,Q2,472,1,0,0
43,blue-collar,divorced,secondary,0,110,1,1,unknown,1-10,Q2,448,1,0,0
59,management,divorced,tertiary,0,-76,1,1,unknown,1-10,Q2,264,1,0,0
40,blue-collar,married,primary,0,-66,1,0,unknown,1-10,Q2,288,1,0,0
32,technician,married,secondary,0,0,1,0,unknown,1-10,Q2,176,2,0,0
29,blue-collar,married,secondary,0,1,1,0,unknown,1-10,Q2,215,1,0,0
36,blue-collar,married,secondary,0,0,1,0,unknown,1-10,Q2,337,1,0,0
55,unemployed,married,tertiary,0,5345,0,0,unknown,1-10,Q2,278,1,0,0
30,blue-collar,divorced,secondary,0,-209,1,0,unknown,1-10,Q2,188,2,0,0
39,admin.,single,secondary,0,0,1,0,unknown,1-10,Q2,174,2,0,0
39,blue-collar,divorced,secondary,0,42,1,0,unknown,1-10,Q2,226,2,0,0
50,blue-collar,divorced,secondary,0,41,1,0,unknown,1-10,Q2,190,1,0,0
44,blue-collar,married,secondary,0,-99,1,0,unknown,1-10,Q2,111,2,0,0
37,technician,single,secondary,0,17,1,0,unknown,1-10,Q2,164,1,0,0
46,admin.,married,primary,0,276,1,1,unknown,1-10,Q2,157,2,0,0
37,management,single,tertiary,0,230,1,1,unknown,1-10,Q2,374,1,0,0
29,blue-collar,married,secondary,0,9,1,0,unknown,1-10,Q2,349,1,0,0
41,blue-collar,married,secondary,0,946,1,0,unknown,1-10,Q2,325,1,0,0
45,blue-collar,married,primary,0,1297,1,0,unknown,1-10,Q2,233,2,0,0
57,retired,divorced,secondary,0,-331,1,0,unknown,1-10,Q2,531,1,0,0
48,blue-collar,single,secondary,0,44,1,0,unknown,1-10,Q2,153,1,0,0
60,retired,married,secondary,1,15,0,0,unknown,1-10,Q2,80,1,0,0
26,admin.,single,secondary,0,712,1,0,unknown,1-10,Q2,232,1,0,0
58,retired,married,secondary,0,5435,1,0,unknown,1-10,Q2,118,1,0,0
34,admin.,married,secondary,0,507,1,0,unknown,1-10,Q2,190,1,0,0
55,unemployed,divorced,secondary,0,387,1,0,unknown,1-10,Q2,918,1,0,1
41,blue-collar,married,primary,0,0,1,1,unknown,1-10,Q2,238,1,0,0
50,management,divorced,secondary,0,1716,1,0,unknown,1-10,Q2,82,1,0,0
49,entrepreneur,married,secondary,0,167,1,1,unknown,1-10,Q2,198,3,0,0
44,blue-collar,married,primary,0,148,1,0,unknown,1-10,Q2,211,1,0,0
31,technician,married,secondary,0,17,1,1,unknown,1-10,Q2,120,1,0,0
34,blue-collar,single,tertiary,0,1011,1,0,unknown,1-10,Q2,136,1,0,0
42,management,married,tertiary,0,744,0,0,unknown,1-10,Q2,157,1,0,0
52,admin.,married,secondary,0,484,1,0,unknown,1-10,Q2,128,1,0,0
29,management,single,tertiary,0,0,1,0,unknown,1-10,Q2,211,1,0,0
53,retired,married,primary,0,136,1,0,unknown,1-10,Q2,267,2,0,0
43,blue-collar,married,secondary,0,1335,1,0,unknown,1-10,Q2,371,2,0,0
38,management,married,secondary,0,517,1,0,unknown,1-10,Q2,288,2,0,0
46,management,married,tertiary,0,459,1,0,unknown,1-10,Q2,221,1,0,0
30,admin.,divorced,secondary,0,83,1,1,unknown,1-10,Q2,310,1,0,0
44,blue-collar,married,primary,0,213,0,0,unknown,1-10,Q2,158,1,0,0
31,housemaid,married,primary,0,203,1,0,unknown,1-10,Q2,604,3,0,0
42,services,single,secondary,0,518,1,0,unknown,1-10,Q2,198,1,0,0
40,management,single,tertiary,0,3877,1,0,unknown,1-10,Q2,145,1,0,0
52,admin.,married,secondary,0,1236,1,0,unknown,1-10,Q2,247,1,0,0
45,blue-collar,divorced,secondary,0,756,1,0,unknown,1-10,Q2,179,2,0,0
48,blue-collar,married,secondary,0,157,1,0,unknown,1-10,Q2,73,1,0,0
45,blue-collar,married,primary,0,-66,1,0,unknown,1-10,Q2,263,2,0,0
34,blue-collar,married,primary,0,-144,1,0,unknown,1-10,Q2,79,2,0,0
46,blue-collar,married,secondary,0,71,1,0,unknown,1-10,Q2,416,1,0,0
49,services,divorced,secondary,0,505,1,0,unknown,1-10,Q2,162,1,0,0
50,technician,married,primary,0,249,1,0,unknown,1-10,Q2,129,1,0,0
34,admin.,single,secondary,0,0,1,0,unknown,1-10,Q2,150,1,0,0
40,unemployed,single,secondary,0,11,1,0,unknown,1-10,Q2,43,1,0,0
36,admin.,married,secondary,0,639,1,0,unknown,1-10,Q2,191,1,0,0
45,blue-collar,married,secondary,0,82,1,0,unknown,1-10,Q2,250,1,0,0
36,self-employed,married,tertiary,0,107,1,0,unknown,1-10,Q2,146,1,0,0
56,services,married,secondary,0,473,1,0,unknown,1-10,Q2,416,1,0,0
42,services,divorced,secondary,0,372,1,1,unknown,1-10,Q2,121,2,0,0
30,admin.,married,secondary,0,46,1,0,unknown,1-10,Q2,114,2,0,0
30,student,single,tertiary,0,34,1,0,unknown,1-10,Q2,289,1,0,0
33,blue-collar,married,secondary,0,-10,1,0,unknown,1-10,Q2,123,1,0,0
36,admin.,married,secondary,0,-106,1,0,unknown,1-10,Q2,130,2,0,0
39,services,divorced,primary,0,471,1,0,unknown,1-10,Q2,161,2,0,0
56,admin.,divorced,secondary,0,778,1,0,unknown,1-10,Q2,149,2,0,0
42,technician,married,secondary,0,315,1,0,unknown,1-10,Q2,259,2,0,0
52,blue-collar,married,secondary,0,3165,0,0,unknown,1-10,Q2,26,1,0,0
36,admin.,divorced,secondary,0,131,1,0,unknown,1-10,Q2,153,1,0,0
35,entrepreneur,married,secondary,1,204,1,0,unknown,1-10,Q2,424,2,0,0
47,technician,married,secondary,0,83,1,0,unknown,1-10,Q2,179,2,0,0
59,services,divorced,secondary,0,0,1,1,unknown,1-10,Q2,97,1,0,0
57,blue-collar,married,primary,0,5431,1,1,unknown,1-10,Q2,383,1,0,0
46,unemployed,married,secondary,0,-125,1,0,unknown,1-10,Q2,23,1,0,0
34,blue-collar,married,secondary,0,0,0,0,unknown,1-10,Q2,195,1,0,0
28,services,single,secondary,0,5090,1,0,unknown,1-10,Q2,1297,3,0,1
56,blue-collar,married,secondary,0,1602,1,0,unknown,1-10,Q2,427,1,0,0
41,blue-collar,single,primary,1,-137,1,1,unknown,1-10,Q2,189,1,0,0
54,services,married,secondary,0,193,0,0,unknown,1-10,Q2,179,1,0,0
61,retired,married,secondary,0,195,1,1,unknown,1-10,Q2,179,1,0,0
53,entrepreneur,married,secondary,0,288,0,0,unknown,1-10,Q2,69,1,0,0
47,technician,married,secondary,0,19,1,0,unknown,1-10,Q2,105,2,0,0
53,blue-collar,married,primary,0,25,1,0,unknown,1-10,Q2,266,3,0,0
46,services,married,secondary,0,216,1,0,unknown,1-10,Q2,524,2,0,0
39,blue-collar,divorced,primary,0,190,1,1,unknown,1-10,Q2,96,2,0,0
56,technician,divorced,secondary,0,99,1,0,unknown,1-10,Q2,155,2,0,0
55,services,divorced,primary,0,2298,1,0,unknown,1-10,Q2,162,2,0,0
44,management,married,tertiary,0,17,1,0,unknown,1-10,Q2,352,2,0,0
37,technician,married,primary,0,0,1,0,unknown,1-10,Q2,76,4,0,0
35,blue-collar,married,primary,0,0,1,0,unknown,1-10,Q2,154,2,0,0
55,blue-collar,married,secondary,0,840,1,0,unknown,1-10,Q2,310,2,0,0
37,services,married,secondary,0,358,1,0,unknown,1-10,Q2,390,3,0,0
30,technician,single,secondary,0,0,1,0,unknown,1-10,Q2,369,1,0,0
37,blue-collar,married,primary,0,-325,1,1,unknown,1-10,Q2,112,2,0,0
36,technician,single,secondary,0,-15,1,0,unknown,1-10,Q2,341,3,0,0
38,technician,married,secondary,0,581,1,0,unknown,1-10,Q2,79,1,0,0
41,admin.,divorced,primary,0,4070,1,0,unknown,1-10,Q2,140,2,0,0
48,retired,married,secondary,0,74,0,1,unknown,1-10,Q2,315,1,0,0
55,services,divorced,secondary,0,141,1,0,unknown,1-10,Q2,262,2,0,0
28,services,divorced,secondary,0,89,0,0,unknown,1-10,Q2,174,2,0,0
54,services,married,secondary,1,0,1,0,unknown,1-10,Q2,138,3,0,0
30,blue-collar,married,secondary,0,450,0,0,unknown,1-10,Q2,526,2,0,0
48,technician,married,tertiary,0,310,0,0,unknown,1-10,Q2,135,1,0,0
31,self-employed,married,secondary,0,0,1,0,unknown,1-10,Q2,36,5,0,0
38,blue-collar,married,secondary,0,384,1,0,unknown,1-10,Q2,1906,3,0,0
37,blue-collar,married,secondary,0,395,1,0,unknown,1-10,Q2,219,2,0,0
56,blue-collar,married,primary,0,5,1,1,unknown,1-10,Q2,407,2,0,0
51,blue-collar,married,secondary,0,50,1,1,unknown,1-10,Q2,121,1,0,0
39,blue-collar,married,secondary,0,285,1,1,unknown,1-10,Q2,209,1,0,0
51,blue-collar,married,primary,0,653,1,1,unknown,1-10,Q2,208,1,0,0
43,self-employed,married,secondary,0,918,1,0,unknown,1-10,Q2,193,1,0,0
32,services,married,secondary,0,243,1,1,unknown,1-10,Q2,144,1,0,0
29,technician,single,tertiary,0,405,1,0,unknown,1-10,Q2,65,1,0,0
48,management,divorced,tertiary,0,1328,1,0,unknown,1-10,Q2,339,1,0,0
55,services,married,primary,0,255,1,0,unknown,1-10,Q2,285,1,0,0
53,blue-collar,married,secondary,0,3397,1,0,unknown,1-10,Q2,231,1,0,0
39,management,married,tertiary,0,2877,1,0,unknown,1-10,Q2,278,1,0,0
31,blue-collar,single,tertiary,0,60,1,1,unknown,1-10,Q2,389,1,0,0
39,blue-collar,married,primary,0,2226,1,0,unknown,1-10,Q2,158,1,0,0
40,blue-collar,married,primary,0,2880,1,0,unknown,1-10,Q2,145,2,0,0
48,technician,married,secondary,0,147,0,0,unknown,1-10,Q2,142,3,0,0
33,technician,divorced,secondary,0,7,1,1,unknown,1-10,Q2,87,1,0,0
40,technician,married,secondary,0,109,1,0,unknown,1-10,Q2,147,2,0,0
59,retired,married,primary,0,-119,1,0,unknown,1-10,Q2,289,1,0,0
30,technician,married,secondary,0,484,1,0,unknown,1-10,Q2,703,1,0,1
31,management,single,tertiary,0,1852,1,0,unknown,1-10,Q2,170,3,0,0
35,unemployed,married,secondary,0,533,1,0,unknown,1-10,Q2,802,1,0,0
54,technician,divorced,secondary,0,21,1,0,unknown,1-10,Q2,381,2,0,0
32,technician,married,secondary,0,90,1,1,unknown,1-10,Q2,57,2,0,0
32,admin.,single,tertiary,0,395,1,0,unknown,1-10,Q2,241,3,0,0
42,blue-collar,married,primary,0,15,1,0,unknown,1-10,Q2,230,1,0,0
33,services,married,tertiary,0,85,0,0,unknown,1-10,Q2,262,3,0,0
52,entrepreneur,married,tertiary,0,-184,1,1,unknown,1-10,Q2,392,2,0,0
52,services,married,secondary,0,660,0,0,unknown,1-10,Q2,201,2,0,0
52,blue-collar,divorced,primary,1,-183,1,0,unknown,1-10,Q2,145,1,0,0
30,unemployed,divorced,secondary,0,1144,1,0,unknown,1-10,Q2,252,1,0,0
44,services,divorced,secondary,0,1,1,0,unknown,1-10,Q2,235,4,0,0
35,admin.,married,secondary,0,69,1,1,unknown,1-10,Q2,235,2,0,0
55,management,single,secondary,0,220,1,0,unknown,1-10,Q2,328,2,0,0
33,blue-collar,married,primary,0,332,1,0,unknown,1-10,Q2,116,2,0,0
37,blue-collar,single,secondary,0,240,1,0,unknown,1-10,Q2,246,1,0,0
42,technician,single,secondary,0,0,1,0,unknown,1-10,Q2,293,1,0,0
43,unemployed,married,secondary,0,0,1,0,unknown,1-10,Q2,37,2,0,0
38,entrepreneur,married,tertiary,0,898,1,0,unknown,1-10,Q2,132,2,0,0
37,technician,married,secondary,0,123,1,1,unknown,1-10,Q2,530,2,0,0
31,student,single,secondary,0,252,1,0,unknown,1-10,Q2,175,3,0,0
41,management,married,tertiary,0,65,1,0,unknown,1-10,Q2,524,2,0,0
41,technician,married,secondary,0,-366,1,1,unknown,1-10,Q2,29,3,0,0
29,student,single,secondary,0,209,1,0,unknown,1-10,Q2,311,2,0,0
38,admin.,single,secondary,0,221,1,0,unknown,1-10,Q2,211,2,0,0
44,self-employed,divorced,tertiary,0,4,1,0,unknown,1-10,Q2,312,3,0,0
39,admin.,married,secondary,0,104,1,0,unknown,1-10,Q2,412,1,0,0
28,technician,single,secondary,0,312,1,0,unknown,1-10,Q2,392,1,0,0
33,blue-collar,married,secondary,0,-349,1,0,unknown,1-10,Q2,191,1,0,0
40,blue-collar,married,primary,0,-322,1,1,unknown,1-10,Q2,144,1,0,0
29,admin.,married,secondary,0,-150,1,0,unknown,1-10,Q2,328,1,0,0
32,admin.,married,tertiary,0,281,1,0,unknown,1-10,Q2,226,1,0,0
45,services,married,secondary,0,1259,1,0,unknown,1-10,Q2,507,1,0,0
33,admin.,single,secondary,0,101,1,0,unknown,1-10,Q2,392,1,0,0
34,blue-collar,married,secondary,0,848,1,0,unknown,1-10,Q2,684,2,0,0
41,blue-collar,married,secondary,0,140,1,0,unknown,1-10,Q2,311,3,0,0
35,admin.,single,secondary,0,148,1,0,unknown,1-10,Q2,128,2,0,0
40,technician,single,secondary,0,200,1,0,unknown,1-10,Q2,322,2,0,0
60,self-employed,married,primary,0,46,1,0,unknown,1-10,Q2,202,4,0,0
47,services,divorced,secondary,0,201,1,0,unknown,1-10,Q2,92,2,0,0
46,blue-collar,married,primary,0,530,1,0,unknown,1-10,Q2,739,3,0,0
31,blue-collar,single,secondary,0,0,1,0,unknown,1-10,Q2,273,2,0,0
49,self-employed,married,secondary,0,1,1,0,unknown,1-10,Q2,260,3,0,0
29,blue-collar,married,secondary,0,43,1,0,unknown,1-10,Q2,268,2,0,0
31,management,single,tertiary,0,-173,1,0,unknown,1-10,Q2,396,2,0,0
38,management,married,tertiary,0,389,1,0,unknown,1-10,Q2,262,1,0,0
37,blue-collar,married,primary,0,215,1,1,unknown,1-10,Q2,308,3,0,0
35,technician,married,secondary,0,-131,1,0,unknown,1-10,Q2,467,2,0,0
31,management,single,secondary,0,783,1,0,unknown,1-10,Q2,320,1,0,0
41,admin.,married,secondary,0,0,1,0,unknown,1-10,Q2,160,3,0,0
40,services,divorced,secondary,0,105,1,0,unknown,1-10,Q2,189,2,0,0
29,admin.,married,secondary,0,182,1,1,unknown,1-10,Q2,477,1,0,0
49,admin.,married,secondary,0,82,1,0,unknown,1-10,Q2,310,1,0,0
42,management,married,tertiary,0,0,1,0,unknown,1-10,Q2,65,3,0,0
54,services,married,secondary,0,510,1,0,unknown,1-10,Q2,196,2,0,0
40,management,single,tertiary,0,242,1,0,unknown,1-10,Q2,221,2,0,0
53,admin.,married,secondary,0,244,1,1,unknown,1-10,Q2,197,2,0,0
49,management,married,tertiary,0,92,1,0,unknown,1-10,Q2,221,2,0,0
40,blue-collar,married,primary,1,0,1,0,unknown,1-10,Q2,64,2,0,0
29,student,single,secondary,0,948,1,0,unknown,1-10,Q2,75,2,0,0
36,blue-collar,married,primary,0,23,1,0,unknown,1-10,Q2,400,2,0,0
37,technician,married,secondary,0,710,1,0,unknown,1-10,Q2,378,3,0,0
39,services,married,secondary,0,1205,1,0,unknown,1-10,Q2,118,2,0,0
36,technician,married,secondary,0,368,1,1,unknown,1-10,Q2,1597,2,0,1
44,entrepreneur,married,tertiary,0,1631,1,0,unknown,1-10,Q2,346,2,0,0
40,admin.,married,secondary,0,6,1,0,unknown,1-10,Q2,60,3,0,0
49,blue-collar,married,secondary,0,26,1,0,unknown,1-10,Q2,276,2,0,0
57,management,married,tertiary,0,2142,1,0,unknown,1-10,Q2,251,3,0,0
24,services,single,secondary,0,77,1,1,unknown,1-10,Q2,390,2,0,0
33,admin.,married,secondary,0,21,0,0,unknown,1-10,Q2,189,3,0,0
43,services,divorced,secondary,0,0,1,0,unknown,1-10,Q2,125,2,0,0
43,admin.,single,secondary,0,-497,1,0,unknown,1-10,Q2,234,2,0,0
40,blue-collar,divorced,primary,0,369,0,0,unknown,1-10,Q2,79,2,0,0
35,technician,single,tertiary,0,226,1,1,unknown,1-10,Q2,283,3,0,0
47,technician,married,secondary,0,503,1,0,unknown,1-10,Q2,109,2,0,0
33,blue-collar,married,secondary,0,372,1,0,unknown,1-10,Q2,132,2,0,0
31,admin.,married,secondary,0,0,1,1,unknown,1-10,Q2,144,2,0,0
40,blue-collar,divorced,secondary,0,0,1,0,unknown,1-10,Q2,121,2,0,0
36,entrepreneur,married,tertiary,0,125,1,0,unknown,1-10,Q2,95,3,0,0
56,retired,divorced,primary,0,4,1,0,unknown,1-10,Q2,31,3,0,0
41,admin.,divorced,secondary,0,322,1,0,unknown,1-10,Q2,87,4,0,0
53,retired,married,secondary,0,303,1,0,unknown,1-10,Q2,593,2,0,0
39,blue-collar,married,secondary,0,607,1,0,unknown,1-10,Q2,99,2,0,0
44,blue-collar,divorced,secondary,0,579,1,0,unknown,1-10,Q2,198,2,0,0
38,admin.,married,secondary,0,3047,1,0,unknown,1-10,Q2,285,2,0,0
54,technician,divorced,secondary,0,83,1,0,unknown,1-10,Q2,190,3,0,0
58,management,married,tertiary,0,68,1,0,unknown,1-10,Q2,172,5,0,0
52,blue-collar,married,primary,0,58,1,0,unknown,1-10,Q2,213,3,0,0
28,admin.,single,secondary,0,251,1,0,unknown,1-10,Q2,178,2,0,0
36,blue-collar,married,secondary,0,688,1,0,unknown,1-10,Q2,174,2,0,0
60,retired,married,primary,0,364,1,0,unknown,1-10,Q2,631,2,0,0
42,services,divorced,secondary,0,55,1,0,unknown,1-10,Q2,176,5,0,0
42,admin.,married,secondary,0,101,1,0,unknown,1-10,Q2,32,3,0,0
44,management,married,tertiary,0,105,1,0,unknown,1-10,Q2,1529,2,0,0
51,blue-collar,divorced,primary,0,325,1,0,unknown,1-10,Q2,254,2,0,0
49,blue-collar,married,primary,0,198,1,0,unknown,1-10,Q2,200,2,0,0
37,blue-collar,married,secondary,0,183,1,0,unknown,1-10,Q2,112,4,0,0
34,management,married,tertiary,0,105,1,0,unknown,1-10,Q2,314,3,0,0
35,services,married,secondary,0,109,1,0,unknown,1-10,Q2,597,3,0,0
35,blue-collar,single,secondary,0,376,1,1,unknown,1-10,Q2,207,3,0,0
40,blue-collar,married,primary,0,-7,1,0,unknown,1-10,Q2,410,2,0,0
55,technician,married,secondary,0,0,0,0,unknown,1-10,Q2,160,3,0,0
55,retired,married,secondary,0,143,1,0,unknown,1-10,Q2,42,3,0,0
35,management,single,tertiary,0,550,1,0,unknown,1-10,Q2,55,2,0,0
57,blue-collar,married,primary,0,162,1,0,unknown,1-10,Q2,155,2,0,0
53,management,married,tertiary,0,115,1,0,unknown,1-10,Q2,336,3,0,0
41,blue-collar,married,primary,0,512,1,0,unknown,1-10,Q2,233,2,0,0
43,blue-collar,married,primary,0,1211,1,0,unknown,1-10,Q2,208,3,0,0
31,entrepreneur,married,tertiary,0,281,1,0,unknown,1-10,Q2,206,2,0,0
37,blue-collar,single,secondary,0,88,1,0,unknown,1-10,Q2,128,2,0,0
30,management,married,tertiary,0,32,1,0,unknown,1-10,Q2,122,3,0,0
30,admin.,single,secondary,0,115,1,0,unknown,1-10,Q2,66,3,0,0
54,blue-collar,married,secondary,0,254,1,0,unknown,1-10,Q2,66,2,0,0
36,management,married,tertiary,0,144,1,0,unknown,1-10,Q2,164,2,0,0
55,unemployed,married,tertiary,0,383,0,0,unknown,1-10,Q2,343,3,0,0
37,admin.,single,secondary,0,569,1,1,unknown,1-10,Q2,126,2,0,0
38,housemaid,married,secondary,0,0,1,0,unknown,1-10,Q2,59,3,0,0
